NAME,CODE,AREA_CODE,DESCRIPTIO,FILE_NAME,MS_FB_PARE,MS_FB
Thornton and Allerton Ward,E05001363,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001363
Toller Ward,E05001364,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001364
Tong Ward,E05001365,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001365
Wharfedale Ward,E05001366,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001366
Wibsey Ward,E05001367,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001367
Windhill and Wrose Ward,E05001368,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001368
Worth Valley Ward,E05001369,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001369
Wyke Ward,E05001370,MTW,Metropolitan District Ward,BRADFORD_DISTRICT_(B),country:gb/country:eng/mtd:e08000032,country:gb/country:eng/mtd:e08000032/mtw:e05001370
Alperton Ward,E05000085,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000085
Barnhill Ward,E05000086,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000086
Brondesbury Park Ward,E05000087,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000087
Dollis Hill Ward,E05000088,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000088
Dudden Hill Ward,E05000089,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000089
Fryent Ward,E05000090,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000090
Harlesden Ward,E05000091,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000091
Kensal Green Ward,E05000092,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000092
Kenton Ward,E05000093,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000093
Kilburn Ward,E05000094,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000094
Mapesbury Ward,E05000095,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000095
Northwick Park Ward,E05000096,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000096
Preston Ward,E05000097,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000097
Queens Park Ward,E05000098,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000098
Queensbury Ward,E05000099,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000099
Stonebridge Ward,E05000100,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000100
Sudbury Ward,E05000101,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000101
Tokyngton Ward,E05000102,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000102
Welsh Harp Ward,E05000103,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000103
Wembley Central Ward,E05000104,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000104
Willesden Green Ward,E05000105,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000005,country:gb/country:eng/lbo:e09000005/lbw:e05000105
Bickley Ward,E05000106,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000106
Biggin Hill Ward,E05000107,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000107
Bromley Common and Keston Ward,E05000108,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000108
Bromley Town Ward,E05000109,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000109
Chelsfield and Pratts Bottom Ward,E05000110,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000110
Chislehurst Ward,E05000111,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000111
Clock House Ward,E05000112,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000112
Copers Cope Ward,E05000113,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000113
Cray Valley East Ward,E05000114,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000114
Cray Valley West Ward,E05000115,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000115
Crystal Palace Ward,E05000116,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000116
Darwin Ward,E05000117,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000117
Farnborough and Crofton Ward,E05000118,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000118
Hayes and Coney Hall Ward,E05000119,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000119
Kelsey and Eden Park Ward,E05000120,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000120
Mottingham and Chislehurst North Ward,E05000121,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000121
Orpington Ward,E05000122,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000122
Penge and Cator Ward,E05000123,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000123
Petts Wood and Knoll Ward,E05000124,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000124
Plaistow and Sundridge Ward,E05000125,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000125
Shortlands Ward,E05000126,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000126
West Wickham Ward,E05000127,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000006,country:gb/country:eng/lbo:e09000006/lbw:e05000127
Adamsdown ED,W05000853,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000853
Butetown ED,W05000854,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000854
Caerau ED,W05000855,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000855
Canton ED,W05000856,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000856
Cathays ED,W05000857,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000857
Creigiau/St. Fagans ED,W05000858,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000858
Cyncoed ED,W05001011,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001011
Ely ED,W05000860,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000860
Fairwater ED,W05000861,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000861
Gabalfa ED,W05000862,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000862
Grangetown ED,W05000863,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000863
Heath ED,W05000864,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000864
Lisvane ED,W05000865,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000865
Llandaff ED,W05000866,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000866
Llandaff North ED,W05000867,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000867
Llanishen ED,W05001012,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001012
Llanrumney ED,W05001013,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001013
Pentwyn ED,W05001014,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001014
Pentyrch ED,W05000871,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000871
Penylan ED,W05000872,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000872
Plasnewydd ED,W05000873,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000873
Pontprennau/Old St. Mellons ED,W05000900,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000900
Radyr ED,W05000875,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000875
Rhiwbina ED,W05000876,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000876
Riverside ED,W05000877,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000877
Rumney ED,W05001015,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001015
Splott ED,W05000879,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000879
Trowbridge ED,W05001016,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05001016
Whitchurch and Tongwynlais ED,W05000881,UTE,Unitary Authority Electoral Division,CAERDYDD_-_CARDIFF,country:gb/country:wls/uta:w06000015,country:gb/country:wls/uta:w06000015/ute:w05000881
Belsize Ward,E05000128,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000128
Bloomsbury Ward,E05000129,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000129
Camden Town with Primrose Hill Ward,E05000130,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000130
Cantelowes Ward,E05000131,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000131
Fortune Green Ward,E05000132,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000132
Frognal and Fitzjohns Ward,E05000133,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000133
Gospel Oak Ward,E05000134,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000134
Hampstead Town Ward,E05000135,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000135
Haverstock Ward,E05000136,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000136
Highgate Ward,E05000137,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000137
Holborn and Covent Garden Ward,E05000138,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000138
Kentish Town Ward,E05000139,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000139
Kilburn Ward,E05000140,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000140
King's Cross Ward,E05000141,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000141
Regent's Park Ward,E05000142,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000142
St. Pancras and Somers Town Ward,E05000143,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000143
Swiss Cottage Ward,E05000144,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000144
West Hampstead Ward,E05000145,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000007,country:gb/country:eng/lbo:e09000007/lbw:e05000145
Aldersgate Ward,E05009288,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009288
Aldgate Ward,E05009289,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009289
Bassishaw Ward,E05009290,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009290
Billingsgate Ward,E05009291,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009291
Bishopsgate Ward,E05009292,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009292
Bread Street Ward,E05009293,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009293
Bridge Ward,E05009294,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009294
Broad Street Ward,E05009295,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009295
Candlewick Ward,E05009296,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009296
Castle Baynard Ward,E05009297,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009297
Cheap Ward,E05009298,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009298
Coleman Street Ward,E05009299,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009299
Cordwainer Ward,E05009300,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009300
Cornhill Ward,E05009301,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009301
Cripplegate Ward,E05009302,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009302
Dowgate Ward,E05009303,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009303
Farringdon Within Ward,E05009304,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009304
Farringdon Without Ward,E05009305,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009305
Langbourn Ward,E05009306,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009306
Lime Street Ward,E05009307,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009307
Portsoken Ward,E05009308,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009308
Queenhithe Ward,E05009309,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009309
Tower Ward,E05009310,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009310
Vintry Ward,E05009311,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000001,country:gb/country:eng/lbo:e09000001/lbw:e05009311
